"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl","cuisineType"
"CB-1592","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","Olive Greek & Middle Eastern","25211608","""主歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛中环苏豪伊利近街32号""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1592.jpg","western"
"CB-536","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","君兰饼店","26720182","""磅装蛋糕85折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界罗湖罗湖站出境月台LOW-105号铺"",""新界罗湖罗湖站大楼入境大堂 LOW-K9 号铺"",""九龙九龙塘九龙塘站KOT-207 号铺"",""九龙九龙塘九龙塘站KOT-204 号铺"",""新界落马洲落马洲站出境大堂LMC-123 号铺"",""九龙红磡红磡站(D出口), HUH-W1号铺"",""新界上水锦上路站KSR-5号铺"",""九龙美孚美孚站MEF-114号铺"",""新界屯门兆康站SIH 22-23号铺"",""香港岛上环上环站SHW-2号铺"",""香港岛北角炮台山站 FOH-10 号铺"",""香港岛中环香港站HOK-24B 号铺"",""新界沙田香港科学园科技大道西5号企业广场地下S017号铺"",""九龙尖沙咀宜昌街６号地下B号铺 "",""新界沙田沥源邨福海楼3楼S11号铺 "",""九龙土瓜湾马头角道33号欣荣花园商场地下13-19, 22-23, 26A, 27, 39-45, 50-52号 A5号铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img536.jpg","others"
"CB-315","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","Palco Ristorante","26188383","""特选歺单HK$788(价值HK$1,125)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛湾仔卢押道23号 The Phoenix 2楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img315.jpg","western"
"CB-913","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","香港九龙贝尔特酒店-潮食街","31121998","""食品及饮品85折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙新蒲岗六合街19号香港九龙贝尔特酒店1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img913.jpg","hotel"
"CB-1662","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","薄饼博士","24452539","""免费升级至360°芝心批""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-15","2016-12-31","""新界粉岭青山公路385号嘉喜利大厦13及14号铺"",""新界粉岭将军澳中心地库一层B16号铺"",""新界粉岭大坝街29-47号安康大厦地下2号铺"",""香港岛香港仔太安街25号鲤景湾GD21B-22号铺"",""九龙长沙湾宝轮街9号地下B铺"",""香港岛香港仔般咸道63号兴汉大厦3楼1号铺"",""九龙长沙湾龙翔广场地下4C号铺"",""新界粉岭置富第一城地下G56 & G57号铺"",""香港岛香港仔小西湾广场1楼121A & 121B号铺"",""新界粉岭沥源邨沥源广场2楼204号铺"",""九龙长沙湾丽港城商场地库一层B13号铺"",""新界粉岭富善邨富善商场1楼110号铺"",""新界粉岭彩园邨彩园商场地下G13-G16号铺"",""新界粉岭长发邨长发广场2楼 213 - 215 号铺"",""新界粉岭天瑞商场地下G11A号铺"",""香港岛香港仔华富(二)邨华富商场 35 号铺  "",""九龙长沙湾秀茂坪商场地下17号及26号铺"",""九龙长沙湾芜湖街111号芜湖居地下D号铺"",""新界粉岭西菁街23号富达广场地下12及13号铺"",""九龙长沙湾诗歌舞街83号亮贤居地下13号铺"",""九龙长沙湾谭公道32号地铺"",""九龙长沙湾慈云山中心3楼331号铺"",""新界粉岭石篱和宜合道90-114号成城大厦12号地铺"",""新界粉岭和满街8号帝庭轩购物商场地下21号铺"",""新界粉岭恒安邨恒安商场2楼218B号铺"",""新界粉岭新屯门商场3楼126号铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1662.jpg","western"
"CB-1631","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","芝味鸟","23282503","""主歺牌食品9折"",""免费获赠普通批1个""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界荃湾芙蓉街6号E铺"",""离岛东涌黄泥屋2A-2B地下"",""新界大围上径口村580地段地下56B铺"",""新界屯门屯门乡事会路2A号H.A.N.D.S N区2楼N-208铺"",""新界大埔靖远街31号地铺"",""九龙深水埗保安道1号地下"",""新界马鞍山大水坑村95号地铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1631.jpg","western"
"CB-1661","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","必胜客","29047055","""堂食午市套歺买2送1"",""免费获赠鸡翼拼意式迷你肠1客""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-15","2016-12-31","""香港岛香港仔波斯富街24-30宝汉大厦3-4楼"",""香港岛香港仔太古城路18号太古城中心3楼309号铺"",""九龙长沙湾北京道10号及亚士厘道6号宝业大厦地库全层"",""新界粉岭青山道398号愉景新城购物商场第一层1035铺"",""新界粉岭超级城商场A区2楼73-82号铺"",""九龙长沙湾启田商场2楼230铺"",""九龙长沙湾黄埔花园第2期商场地下G10A号铺"",""新界粉岭屯利街1号华都花园3楼1A号铺"",""香港岛香港仔海滩道 33号海滨中心地下A铺"",""九龙长沙湾乐富广场2楼2201-04号铺"",""离岛赤鱲角东堤湾畔地下24铺"",""九龙长沙湾深盛路9 号宇晴汇2楼89及90铺"",""新界粉岭元朗大马路123号开心广场2楼201号铺"",""九龙长沙湾佛光街80号何文田广场地下6号铺"",""新界粉岭新城市广场第3期A138号铺"",""新界粉岭联和墟和睦路9号海联广场地下56A铺"",""新界粉岭新翠村新翠商场2楼41-42铺"",""九龙长沙湾牛头角道77号淘大商场2期1楼173-175及176-187号铺"",""九龙长沙湾贾炳达道128号九龙城广场低层地下26号铺"",""新界粉岭德士古道36-60号东亚花园地下A101(C铺)"",""九龙长沙湾顺宁道483号顺景华庭地下3号铺"",""新界粉岭翠乐街11号美丰花园地下3号铺"",""香港岛香港仔成都道38号利港中心2楼210号铺"",""新界粉岭宝林村宝勤楼地下121&122铺"",""香港岛香港仔德辅道西402-404号创业商场1楼F5-21号铺"",""九龙长沙湾钦洲街37K西九龙中心3楼311号铺"",""新界粉岭天恩路12-18号嘉湖银座1期1楼163-176号铺"",""新界粉岭新港城3楼3039-3040号铺"",""九龙长沙湾龙蟠街3号荷里活广场3楼321号铺"",""新界粉岭重华路8号东港城2楼265铺"",""新界粉岭新都城中心2期商场2楼2071-72号铺"",""香港岛香港仔太原街8号海源中心1楼"",""九龙长沙湾港湾豪庭地下G02A号铺"",""新界粉岭西楼角路1-17号新领域广场地下1号铺"",""九龙长沙湾彩虹道242号采颐花园地下646-648及650号铺"",""新界粉岭安丽街18号达利广场地下6号铺"",""香港岛香港仔盛泰道100号杏花新城地下G50号铺"",""香港岛香港仔筲箕湾东大街167号东辉大厦地下1号铺"",""新界粉岭俊宏轩地下L14-L16铺"",""新界粉岭置乐花园地下37-38铺"",""九龙长沙湾飞鳯街23号盈利大厦地下5-6铺"",""新界粉岭鳯琴街22号金龙楼地下6号铺"",""香港岛香港仔筲箕湾道57-87号太安楼G22号铺"",""九龙长沙湾嘉荣街3-7号油塘中心嘉发商场地下G13铺"",""香港岛香港仔圣士提反里3号亨顺阁地下B铺"",""香港岛香港仔薄扶林置富南区广场美食嘉年华2楼5号铺"",""新界粉岭美林村美枫楼地下1-6号铺"",""新界粉岭翠怡商场2期地下G1A号铺"",""香港岛香港仔铜锣湾道19-23号建康商业大厦4号地铺"",""香港岛香港仔罗便臣道34号低层地下(摩罗庙交加街内街)"",""九龙长沙湾美孚新村7A号兰秀道N5号地铺"",""九龙长沙湾旺角运动场道15号地下10及11号地铺"",""新界粉岭百和路88号花都广场A71-A73 &131号地铺"",""新界粉岭大埔墟宝湖道18号丽湖阁11&12号地铺"",""新界粉岭青山道620号丽城花园第2期商场地下1-2号铺"",""九龙长沙湾云汉街73-87号南侨大厦 E&E1地铺"",""新界粉岭坳背湾街27-31号协兴工业中心地下B2E铺"",""香港岛香港仔成和道69C地铺"",""九龙长沙湾马头角路33号欣荣花园7号地铺"",""香港岛香港仔苏杭街49-51号建安商业大厦地下"",""新界粉岭亲民街16号西贡花园地下13号铺"",""香港岛香港仔英皇道734-738号友邦香港大楼地下2C铺"",""新界粉岭唐德街9号将军澳中心地库一层B09铺"",""九龙长沙湾大本型1楼135号铺"",""九龙长沙湾堪富利士道12号宏贸发展大厦1楼"",""九龙长沙湾西洋菜南街168号2楼"",""香港岛香港仔北角道10号北角亚太商业中心1楼"",""九龙长沙湾白加士街42-50号金宝楼1楼及地下部份7号铺"",""九龙长沙湾西洋菜南街2A号银城广场3楼"",""新界粉岭荃华街3号悦来坊商场地下G03号铺"",""九龙长沙湾德福广场第2期510-513号铺"",""新界粉岭恒康街2号耀安邨耀安商埸地下L107A铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1661.jpg","western"
"CB-1674","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","必胜客 － 指定分店","24698014","""免费升级套歺饮品至特饮1杯""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界屯门良德街11号宝怡花园地下5-6号铺"",""香港岛鸭脷洲鸭脷洲村利怡楼25-30号地铺"",""新界葵涌石篱和宜合道26号和宜商场LG2号铺"",""新界屯门友爱邨H.A.N.D.S 商场3楼S-320B号铺        "",""新界屯门蝴蝶邨蝴蝶广场2楼R256, R257 及R258号铺     "",""新界元朗朗屏邨朗屏商场1楼L115号铺    ""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1674.jpg","western"
"CB-1403","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","PizzaStage","24355677","""食品95折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2015-07-01","2016-06-30","""新界青衣青衣城地下G06号铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1403.jpg","western"
"CB-1528","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","Popway Hotel - Uptop Bistro and Bar","21173526","""主歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙尖沙咀漆咸道南117号19楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1528.jpg","hotel"
"CB-1600","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","Prego","26515700","""主歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛中环""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1600.jpg","western"
"CB-1466","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","太子酒店 - add@Prince","21136046","""歺饮85折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙尖沙咀广东道23号海港城太子酒店3楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1466.jpg","hotel"
"CB-1724","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","皇后冰室","23900660","""食品及饮品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙旺角旺角西洋菜南街194号西洋菜大楼地下"",""九龙红磡红磡民泰街47号安荣楼地下D铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1724.jpg","western"
"CB-1725","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","皇后板石烧冰室","23001993","""食品及饮品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙旺角旺角通菜街2 号鸿辉大厦地下2R号铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1725.jpg","western"
"CB-1444","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","品荟","24069993","""正价食品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛铜锣湾骆克道463-483号铜锣湾广场二期地下G06号铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1444.jpg","others"
"CB-1492","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","美酒珍藏","21686868","""正价香槟及歺酒88折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛中环德辅道中10号东亚银行中心大堂楼层L6号铺"",""香港岛上环皇后大道中202号地下B铺"",""香港岛金钟夏悫道18号海富中心1楼30号铺"",""九龙尖沙咀汉口道5至15号汉口中心地下11号铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1492.jpg","others"
"CB-1641","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","红蚂蚁风味小馆","26090391","""HK$50折扣""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙九龙湾MegaBox 2楼25号铺 "",""新界屯门乡事会路83号V city 1楼8号铺 ""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1641.jpg","western"
"CB-1418","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","红人派对","31253125","""黄金时段9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙观塘观塘道414号12-15楼"",""香港岛湾仔杜老志道5号2楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1418.jpg","others"
"CB-1605","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪机场酒店 - 空港居酒屋","22866668","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""离岛赤鱲角香港国际机场畅达路9号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1605.jpg","hotel"
"CB-629","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪机场酒店 - 艺廊咖啡室","22866238","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""离岛赤鱲角畅达路9号香港国际机场地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img629.jpg","hotel"
"CB-1607","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪机场酒店 - 龙门客栈","22866878","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""离岛赤鱲角香港国际机场畅达路9号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1607.jpg","hotel"
"CB-1606","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪机场酒店 - 红轩","22866868","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""离岛赤鱲角香港国际机场畅达路9号1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1606.jpg","hotel"
"CB-1604","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪机场酒店 - 华岸酒吧扒房","22866898","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""离岛赤鱲角香港国际机场畅达路9号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1604.jpg","hotel"
"CB-1610","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪香港酒店 - 风情画歺厅","28371799","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛铜锣湾怡和街88号31楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1610.jpg","hotel"
"CB-1609","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪香港酒店 - 雅廊咖啡室","28371772","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛铜锣湾怡和街88号1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1609.jpg","hotel"
"CB-1611","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪香港酒店 - 富豪金殿","28371773","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛铜锣湾怡和街88号3楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1611.jpg","hotel"
"CB-1612","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪九龙酒店 - 雅廊咖啡室","23138718","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙尖沙咀麽地道71号地库1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1612.jpg","hotel"
"CB-1613","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪九龙酒店 - Mezzo ","23138778","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙尖沙咀麽地道71号1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1613.jpg","hotel"
"CB-1614","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪九龙酒店 - 富豪轩","23138681","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙尖沙咀麽地道71号2楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1614.jpg","hotel"
"CB-1615","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪东方酒店 - 俪廊咖啡室","21323502","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙九龙城沙浦道30-38号地库1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1615.jpg","hotel"
"CB-1617","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪东方酒店 - 富豪坊","21323456","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙九龙城沙浦道30-38号2楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1617.jpg","hotel"
"CB-1616","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪东方酒店 - 华岸酒吧歺厅","21323393","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙九龙城沙浦道30-38号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1616.jpg","hotel"
"CB-1608","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","富豪饼店","22860819","""食品85折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""离岛赤鱲角香港国际机场畅达路9号2楼"",""香港岛铜锣湾怡和街88号地下"",""九龙尖沙咀麽地道71号地下"",""九龙九龙城沙浦道30-38号地下"",""新界沙田大涌桥路34-36号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1608.jpg","hotel"
"CB-1620","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","丽豪酒店 - 味房居食屋","21321256","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界沙田大涌桥路34-36号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1620.jpg","hotel"
